plot,run,model,source,task_order,Task Order,condition,condition_key,mean_balance_r10,path
control_sources,control_sources,gpt-5-nano,Targeted,myth_game,Myth -> Game,Negative -5 Informed,noisy_negative_5_informed,44.75,data/json/noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_targeted_negative_5/gpt-5-nano/myth_game/noisy_negative_5_informed/gpt5nano_partner_myth_targeted_negative_5_050_neutral_reciprocity_oath.json
control_sources,control_sources,gpt-5-nano,Targeted,myth_game,Myth -> Game,Negative -5 Informed,noisy_negative_5_informed,44.89,data/json/noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_targeted_negative_5/gpt-5-nano/myth_game/noisy_negative_5_informed/gpt5nano_partner_myth_targeted_negative_5_051_neutral_reciprocity_oath.json
control_sources,control_sources,gpt-5-nano,Targeted,myth_game,Myth -> Game,Negative -5 Informed,noisy_negative_5_informed,46.86,data/json/noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_targeted_negative_5/gpt-5-nano/myth_game/noisy_negative_5_informed/gpt5nano_partner_myth_targeted_negative_5_052_neutral_reciprocity_oath.json
control_sources,control_sources,gpt-5-nano,Targeted,myth_game,Myth -> Game,Negative -5 Informed,noisy_negative_5_informed,42.309999999999995,data/json/noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_targeted_negative_5/gpt-5-nano/myth_game/noisy_negative_5_informed/gpt5nano_partner_myth_targeted_negative_5_053_neutral_reciprocity_oath.json
control_sources,control_sources,gpt-5-nano,Targeted,myth_game,Myth -> Game,Negative -5 Informed,noisy_negative_5_informed,43.28999999999999,data/json/noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_targeted_negative_5/gpt-5-nano/myth_game/noisy_negative_5_informed/gpt5nano_partner_myth_targeted_negative_5_054_neutral_reciprocity_oath.json
control_sources,control_sources,gpt-5-nano,Targeted,myth_game,Myth -> Game,Negative -5 Informed,noisy_negative_5_informed,44.59,data/json/noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_targeted_negative_5/gpt-5-nano/myth_game/noisy_negative_5_informed/gpt5nano_partner_myth_targeted_negative_5_055_neutral_reciprocity_oath.json
control_sources,control_sources,gpt-5-nano,Targeted,myth_game,Myth -> Game,Negative -5 Informed,noisy_negative_5_informed,35.55,data/json/noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_targeted_negative_5/gpt-5-nano/myth_game/noisy_negative_5_informed/gpt5nano_partner_myth_targeted_negative_5_056_neutral_reciprocity_oath.json
control_sources,control_sources,gpt-5-nano,Targeted,myth_game,Myth -> Game,Negative -5 Informed,noisy_negative_5_informed,36.660000000000004,data/json/noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_targeted_negative_5/gpt-5-nano/myth_game/noisy_negative_5_informed/gpt5nano_partner_myth_targeted_negative_5_057_neutral_reciprocity_oath.json
control_sources,control_sources,gpt-5-nano,Targeted,myth_game,Myth -> Game,Negative -5 Informed,noisy_negative_5_informed,35.33,data/json/noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_targeted_negative_5/gpt-5-nano/myth_game/noisy_negative_5_informed/gpt5nano_partner_myth_targeted_negative_5_058_neutral_reciprocity_oath.json
control_sources,control_sources,gpt-5-nano,Targeted,myth_game,Myth -> Game,Negative -5 Informed,noisy_negative_5_informed,36.87,data/json/noise_experiments/v4_direct_provider_controls/gpt5nano_partner_myth_targeted_negative_5/gpt-5-nano/myth_game/noisy_negative_5_informed/gpt5nano_partner_myth_targeted_negative_5_059_neutral_reciprocity_oath.json
control_sources,control_sources,gpt-5-nano,Targeted,game,Game Only,Bootstrap,noisy_bootstrap_cooperation,66.0,data/json/noise_experiments/v4_direct_provider_A1_targeted_bootstrap/gpt5nano_partner_myth_targeted_bootstrap/gpt-5-nano/game/noisy_bootstrap_cooperation/gpt5nano_partner_myth_targeted_bootstrap_000_neutral.json
control_sources,control_sources,gpt-5-nano,Targeted,game,Game Only,Bootstrap,noisy_bootstrap_cooperation,72.0,data/json/noise_experiments/v4_direct_provider_A1_targeted_bootstrap/gpt5nano_partner_myth_targeted_bootstrap/gpt-5-nano/game/noisy_bootstrap_cooperation/gpt5nano_partner_myth_targeted_bootstrap_001_neutral.json
control_sources,control_sources,gpt-5-nano,Targeted,game,Game Only,Bootstrap,noisy_bootstrap_cooperation,61.0,data/json/noise_experiments/v4_direct_provider_A1_targeted_bootstrap/gpt5nano_partner_myth_targeted_bootstrap/gpt-5-nano/game/noisy_bootstrap_cooperation/gpt5nano_partner_myth_targeted_bootstrap_002_neutral.json
control_sources,control_sources,gpt-5-nano,Targeted,game,Game Only,Bootstrap,noisy_bootstrap_cooperation,72.0,data/json/noise_experiments/v4_direct_provider_A1_targeted_bootstrap/gpt5nano_partner_myth_targeted_bootstrap/gpt-5-nano/game/noisy_bootstrap_cooperation/gpt5nano_partner_myth_targeted_bootstrap_003_neutral.json
control_sources,control_sources,gpt-5-nano,Targeted,game,Game Only,Bootstrap,noisy_bootstrap_cooperation,52.0,data/json/noise_experiments/v4_direct_provider_A1_targeted_bootstrap/gpt5nano_partner_myth_targeted_bootstrap/gpt-5-nano/game/noisy_bootstrap_cooperation/gpt5nano_partner_myth_targeted_bootstrap_004_neutral.json
control_sources,control_sources,gpt-5-nano,Targeted,game,Game Only,Bootstrap,noisy_bootstrap_cooperation,52.0,data/json/noise_experiments/v4_direct_provider_A1_targeted_bootstrap/gpt5nano_partner_myth_targeted_bootstrap/gpt-5-nano/game/noisy_bootstrap_cooperation/gpt5nano_partner_myth_targeted_bootstrap_005_neutral.json
control_sources,control_sources,gpt-5-nano,Targeted,game,Game Only,Bootstrap,noisy_bootstrap_cooperation,63.0,data/json/noise_experiments/v4_direct_provider_A1_targeted_bootstrap/gpt5nano_partner_myth_targeted_bootstrap/gpt-5-nano/game/noisy_bootstrap_cooperation/gpt5nano_partner_myth_targeted_bootstrap_006_neutral.json
control_sources,control_sources,gpt-5-nano,Targeted,game,Game Only,Bootstrap,noisy_bootstrap_cooperation,54.0,data/json/noise_experiments/v4_direct_provider_A1_targeted_bootstrap/gpt5nano_partner_myth_targeted_bootstrap/gpt-5-nano/game/noisy_bootstrap_cooperation/gpt5nano_partner_myth_targeted_bootstrap_007_neutral.json
control_sources,control_sources,gpt-5-nano,Targeted,game,Game Only,Bootstrap,noisy_bootstrap_cooperation,63.0,data/json/noise_experiments/v4_direct_provider_A1_targeted_bootstrap/gpt5nano_partner_myth_targeted_bootstrap/gpt-5-nano/game/noisy_bootstrap_cooperation/gpt5nano_partner_myth_targeted_bootstrap_008_neutral.json
control_sources,control_sources,gpt-5-nano,Targeted,game,Game Only,Bootstrap,noisy_bootstrap_cooperation,72.0,data/json/noise_experiments/v4_direct_provider_A1_targeted_bootstrap/gpt5nano_partner_myth_targeted_bootstrap/gpt-5-nano/game/noisy_bootstrap_cooperation/gpt5nano_partner_myth_targeted_bootstrap_009_neutral.json
control_sources,control_sources,gpt-5-nano,Targeted,game,Game Only,Bootstrap Informed,noisy_bootstrap_cooperation_informed,72.0,data/json/noise_experiments/v4_direct_provider_A1_targeted_bootstrap/gpt5nano_partner_myth_targeted_bootstrap/gpt-5-nano/game/noisy_bootstrap_cooperation_informed/gpt5nano_partner_myth_targeted_bootstrap_010_neutral.json
control_sources,control_sources,gpt-5-nano,Targeted,game,Game Only,Bootstrap Informed,noisy_bootstrap_cooperation_informed,71.0,data/json/noise_experiments/v4_direct_provider_A1_targeted_bootstrap/gpt5nano_partner_myth_targeted_bootstrap/gpt-5-nano/game/noisy_bootstrap_cooperation_informed/gpt5nano_partner_myth_targeted_bootstrap_011_neutral.json
control_sources,control_sources,gpt-5-nano,Targeted,game,Game Only,Bootstrap Informed,noisy_bootstrap_cooperation_informed,72.0,data/json/noise_experiments/v4_direct_provider_A1_targeted_bootstrap/gpt5nano_partner_myth_targeted_bootstrap/gpt-5-nano/game/noisy_bootstrap_cooperation_informed/gpt5nano_partner_myth_targeted_bootstrap_012_neutral.json
control_sources,control_sources,gpt-5-nano,Targeted,game,Game Only,Bootstrap Informed,noisy_bootstrap_cooperation_informed,74.0,data/json/noise_experiments/v4_direct_provider_A1_targeted_bootstrap/gpt5nano_partner_myth_targeted_bootstrap/gpt-5-nano/game/noisy_bootstrap_cooperation_informed/gpt5nano_partner_myth_targeted_bootstrap_013_neutral.json
control_sources,control_sources,gpt-5-nano,Targeted,game,Game Only,Bootstrap Informed,noisy_bootstrap_cooperation_informed,65.0,data/json/noise_experiments/v4_direct_provider_A1_targeted_bootstrap/gpt5nano_partner_myth_targeted_bootstrap/gpt-5-nano/game/noisy_bootstrap_cooperation_informed/gpt5nano_partner_myth_targeted_bootstrap_014_neutral.json
control_sources,control_sources,gpt-5-nano,Targeted,game,Game Only,Bootstrap Informed,noisy_bootstrap_cooperation_informed,47.0,data/json/noise_experiments/v4_direct_provider_A1_targeted_bootstrap/gpt5nano_partner_myth_targeted_bootstrap/gpt-5-nano/game/noisy_bootstrap_cooperation_informed/gpt5nano_partner_myth_targeted_bootstrap_015_neutral.json
control_sources,control_sources,gpt-5-nano,Targeted,game,Game Only,Bootstrap Informed,noisy_bootstrap_cooperation_informed,72.0,data/json/noise_experiments/v4_direct_provider_A1_targeted_bootstrap/gpt5nano_partner_myth_targeted_bootstrap/gpt-5-nano/game/noisy_bootstrap_cooperation_informed/gpt5nano_partner_myth_targeted_bootstrap_016_neutral.json
control_sources,control_sources,gpt-5-nano,Targeted,game,Game Only,Bootstrap Informed,noisy_bootstrap_cooperation_informed,74.0,data/json/noise_experiments/v4_direct_provider_A1_targeted_bootstrap/gpt5nano_partner_myth_targeted_bootstrap/gpt-5-nano/game/noisy_bootstrap_cooperation_informed/gpt5nano_partner_myth_targeted_bootstrap_017_neutral.json
control_sources,control_sources,gpt-5-nano,Targeted,game,Game Only,Bootstrap Informed,noisy_bootstrap_cooperation_informed,71.0,data/json/noise_experiments/v4_direct_provider_A1_targeted_bootstrap/gpt5nano_partner_myth_targeted_bootstrap/gpt-5-nano/game/noisy_bootstrap_cooperation_informed/gpt5nano_partner_myth_targeted_bootstrap_018_neutral.json
control_sources,control_sources,gpt-5-nano,Targeted,game,Game Only,Bootstrap Informed,noisy_bootstrap_cooperation_informed,73.0,data/json/noise_experiments/v4_direct_provider_A1_targeted_bootstrap/gpt5nano_partner_myth_targeted_bootstrap/gpt-5-nano/game/noisy_bootstrap_cooperation_informed/gpt5nano_partner_myth_targeted_bootstrap_019_neutral.json
control_sources,control_sources,gpt-5-nano,Targeted,game_myth,Game -> Myth,Bootstrap,noisy_bootstrap_cooperation,68.0,data/json/noise_experiments/v4_direct_provider_A1_targeted_bootstrap/gpt5nano_partner_myth_targeted_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_targeted_bootstrap_020_neutral_reciprocity_oath.json
control_sources,control_sources,gpt-5-nano,Targeted,game_myth,Game -> Myth,Bootstrap,noisy_bootstrap_cooperation,69.0,data/json/noise_experiments/v4_direct_provider_A1_targeted_bootstrap/gpt5nano_partner_myth_targeted_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_targeted_bootstrap_021_neutral_reciprocity_oath.json
control_sources,control_sources,gpt-5-nano,Targeted,game_myth,Game -> Myth,Bootstrap,noisy_bootstrap_cooperation,73.0,data/json/noise_experiments/v4_direct_provider_A1_targeted_bootstrap/gpt5nano_partner_myth_targeted_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_targeted_bootstrap_022_neutral_reciprocity_oath.json
control_sources,control_sources,gpt-5-nano,Targeted,game_myth,Game -> Myth,Bootstrap,noisy_bootstrap_cooperation,69.0,data/json/noise_experiments/v4_direct_provider_A1_targeted_bootstrap/gpt5nano_partner_myth_targeted_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_targeted_bootstrap_023_neutral_reciprocity_oath.json
control_sources,control_sources,gpt-5-nano,Targeted,game_myth,Game -> Myth,Bootstrap,noisy_bootstrap_cooperation,69.0,data/json/noise_experiments/v4_direct_provider_A1_targeted_bootstrap/gpt5nano_partner_myth_targeted_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_targeted_bootstrap_024_neutral_reciprocity_oath.json
control_sources,control_sources,gpt-5-nano,Targeted,game_myth,Game -> Myth,Bootstrap,noisy_bootstrap_cooperation,73.0,data/json/noise_experiments/v4_direct_provider_A1_targeted_bootstrap/gpt5nano_partner_myth_targeted_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_targeted_bootstrap_025_neutral_reciprocity_oath.json
control_sources,control_sources,gpt-5-nano,Targeted,game_myth,Game -> Myth,Bootstrap,noisy_bootstrap_cooperation,74.0,data/json/noise_experiments/v4_direct_provider_A1_targeted_bootstrap/gpt5nano_partner_myth_targeted_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_targeted_bootstrap_026_neutral_reciprocity_oath.json
control_sources,control_sources,gpt-5-nano,Targeted,game_myth,Game -> Myth,Bootstrap,noisy_bootstrap_cooperation,67.0,data/json/noise_experiments/v4_direct_provider_A1_targeted_bootstrap/gpt5nano_partner_myth_targeted_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_targeted_bootstrap_027_neutral_reciprocity_oath.json
control_sources,control_sources,gpt-5-nano,Targeted,game_myth,Game -> Myth,Bootstrap,noisy_bootstrap_cooperation,71.0,data/json/noise_experiments/v4_direct_provider_A1_targeted_bootstrap/gpt5nano_partner_myth_targeted_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_targeted_bootstrap_028_neutral_reciprocity_oath.json
control_sources,control_sources,gpt-5-nano,Targeted,game_myth,Game -> Myth,Bootstrap,noisy_bootstrap_cooperation,65.0,data/json/noise_experiments/v4_direct_provider_A1_targeted_bootstrap/gpt5nano_partner_myth_targeted_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation/gpt5nano_partner_myth_targeted_bootstrap_029_neutral_reciprocity_oath.json
control_sources,control_sources,gpt-5-nano,Targeted,game_myth,Game -> Myth,Bootstrap Informed,noisy_bootstrap_cooperation_informed,63.0,data/json/noise_experiments/v4_direct_provider_A1_targeted_bootstrap/gpt5nano_partner_myth_targeted_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation_informed/gpt5nano_partner_myth_targeted_bootstrap_030_neutral_reciprocity_oath.json
control_sources,control_sources,gpt-5-nano,Targeted,game_myth,Game -> Myth,Bootstrap Informed,noisy_bootstrap_cooperation_informed,68.0,data/json/noise_experiments/v4_direct_provider_A1_targeted_bootstrap/gpt5nano_partner_myth_targeted_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation_informed/gpt5nano_partner_myth_targeted_bootstrap_031_neutral_reciprocity_oath.json
control_sources,control_sources,gpt-5-nano,Targeted,game_myth,Game -> Myth,Bootstrap Informed,noisy_bootstrap_cooperation_informed,74.0,data/json/noise_experiments/v4_direct_provider_A1_targeted_bootstrap/gpt5nano_partner_myth_targeted_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation_informed/gpt5nano_partner_myth_targeted_bootstrap_032_neutral_reciprocity_oath.json
control_sources,control_sources,gpt-5-nano,Targeted,game_myth,Game -> Myth,Bootstrap Informed,noisy_bootstrap_cooperation_informed,69.0,data/json/noise_experiments/v4_direct_provider_A1_targeted_bootstrap/gpt5nano_partner_myth_targeted_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation_informed/gpt5nano_partner_myth_targeted_bootstrap_033_neutral_reciprocity_oath.json
control_sources,control_sources,gpt-5-nano,Targeted,game_myth,Game -> Myth,Bootstrap Informed,noisy_bootstrap_cooperation_informed,72.0,data/json/noise_experiments/v4_direct_provider_A1_targeted_bootstrap/gpt5nano_partner_myth_targeted_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation_informed/gpt5nano_partner_myth_targeted_bootstrap_034_neutral_reciprocity_oath.json
control_sources,control_sources,gpt-5-nano,Targeted,game_myth,Game -> Myth,Bootstrap Informed,noisy_bootstrap_cooperation_informed,68.0,data/json/noise_experiments/v4_direct_provider_A1_targeted_bootstrap/gpt5nano_partner_myth_targeted_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation_informed/gpt5nano_partner_myth_targeted_bootstrap_035_neutral_reciprocity_oath.json
control_sources,control_sources,gpt-5-nano,Targeted,game_myth,Game -> Myth,Bootstrap Informed,noisy_bootstrap_cooperation_informed,74.0,data/json/noise_experiments/v4_direct_provider_A1_targeted_bootstrap/gpt5nano_partner_myth_targeted_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation_informed/gpt5nano_partner_myth_targeted_bootstrap_036_neutral_reciprocity_oath.json
control_sources,control_sources,gpt-5-nano,Targeted,game_myth,Game -> Myth,Bootstrap Informed,noisy_bootstrap_cooperation_informed,74.0,data/json/noise_experiments/v4_direct_provider_A1_targeted_bootstrap/gpt5nano_partner_myth_targeted_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation_informed/gpt5nano_partner_myth_targeted_bootstrap_037_neutral_reciprocity_oath.json
control_sources,control_sources,gpt-5-nano,Targeted,game_myth,Game -> Myth,Bootstrap Informed,noisy_bootstrap_cooperation_informed,69.0,data/json/noise_experiments/v4_direct_provider_A1_targeted_bootstrap/gpt5nano_partner_myth_targeted_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation_informed/gpt5nano_partner_myth_targeted_bootstrap_038_neutral_reciprocity_oath.json
control_sources,control_sources,gpt-5-nano,Targeted,game_myth,Game -> Myth,Bootstrap Informed,noisy_bootstrap_cooperation_informed,73.0,data/json/noise_experiments/v4_direct_provider_A1_targeted_bootstrap/gpt5nano_partner_myth_targeted_bootstrap/gpt-5-nano/game_myth/noisy_bootstrap_cooperation_informed/gpt5nano_partner_myth_targeted_bootstrap_039_neutral_reciprocity_oath.json
