model,task_order,noise_condition,experiment,myth_topic,game_params_name,round,agent,n_tokens,n_types,ttr,entropy_bits,mean_sentence_length,n_sentences
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,8,Agent_7,212,120,0.5660377358490566,6.479593172500336,10.047619047619047,21
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,8,Agent_4,223,140,0.6278026905829597,6.801116449693623,13.058823529411764,17
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,8,Agent_8,222,133,0.5990990990990991,6.7419161645267325,13.8125,16
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,8,Agent_1,231,131,0.5670995670995671,6.674677249726536,13.529411764705882,17
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,8,Agent_2,220,139,0.6318181818181818,6.749100471341988,11.526315789473685,19
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,8,Agent_5,215,130,0.6046511627906976,6.656293608414799,15.285714285714286,14
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,9,Agent_5,218,135,0.6192660550458715,6.71082885017133,13.5625,16
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,9,Agent_8,219,126,0.5753424657534246,6.615496363676792,9.909090909090908,22
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,9,Agent_1,228,126,0.5526315789473685,6.646076243041213,13.352941176470589,17
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,9,Agent_4,224,141,0.6294642857142857,6.753001544991095,10.136363636363637,22
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,9,Agent_6,213,128,0.6009389671361502,6.6537138482734095,11.157894736842104,19
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,9,Agent_2,226,153,0.6769911504424779,7.0274421681848045,12.5,18
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,9,Agent_7,209,126,0.6028708133971292,6.610883801143979,12.235294117647058,17
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,9,Agent_3,209,124,0.5933014354066986,6.6254146229574475,13.0,16
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,10,Agent_4,229,140,0.611353711790393,6.732745651608619,11.4,20
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,10,Agent_1,228,144,0.631578947368421,6.8697636821091255,13.352941176470589,17
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,10,Agent_2,216,136,0.6296296296296297,6.80074762963745,10.75,20
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,10,Agent_6,224,137,0.6116071428571429,6.731462458786445,13.117647058823529,17
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,10,Agent_8,220,136,0.6181818181818182,6.783349970388383,11.526315789473685,19
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,10,Agent_7,220,134,0.6090909090909091,6.6664033233965245,13.6875,16
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,10,Agent_3,210,136,0.6476190476190476,6.775994001108978,11.0,19
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,10,Agent_5,224,137,0.6116071428571429,6.740062050421146,12.38888888888889,18
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,1,Agent_5,197,116,0.5888324873096447,6.39866609900947,14.071428571428571,14
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,1,Agent_7,202,133,0.6584158415841584,6.723716478339228,12.625,16
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,1,Agent_3,208,126,0.6057692307692307,6.479145892082547,18.90909090909091,11
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,1,Agent_2,211,122,0.5781990521327014,6.345825766522965,13.1875,16
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,1,Agent_6,212,116,0.5471698113207547,6.3188607423648495,12.470588235294118,17
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,1,Agent_1,206,124,0.6019417475728155,6.470601298308044,12.875,16
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,1,Agent_8,206,123,0.5970873786407767,6.542621390013228,13.733333333333333,15
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,1,Agent_4,209,116,0.5550239234449761,6.248216216947225,14.928571428571429,14
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,2,Agent_7,203,134,0.6600985221674877,6.6174991952928215,13.466666666666667,15
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,2,Agent_6,213,126,0.5915492957746479,6.595665196172813,11.777777777777779,18
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,2,Agent_4,208,133,0.6394230769230769,6.714210829713194,12.9375,16
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,2,Agent_5,196,122,0.6224489795918368,6.5676576871112955,12.1875,16
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,2,Agent_1,212,126,0.5943396226415094,6.41937426518723,16.23076923076923,13
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,2,Agent_8,208,120,0.5769230769230769,6.357385211436952,13.8,15
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,2,Agent_2,222,140,0.6306306306306306,6.736549397858553,13.8125,16
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,2,Agent_3,209,130,0.6220095693779905,6.548734456714135,11.555555555555555,18
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,3,Agent_3,215,116,0.5395348837209303,6.48074827088161,8.916666666666666,24
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,3,Agent_6,216,143,0.6620370370370371,6.770357542059581,10.75,20
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,3,Agent_4,216,129,0.5972222222222222,6.53469239341356,10.75,20
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,3,Agent_1,206,126,0.6116504854368932,6.402965310823725,12.8125,16
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,3,Agent_8,214,131,0.6121495327102804,6.6190004692089,11.210526315789474,19
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,3,Agent_7,211,138,0.6540284360189573,6.73970268417182,13.125,16
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,3,Agent_2,227,138,0.6079295154185022,6.609813378960289,11.3,20
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,3,Agent_5,209,129,0.6172248803827751,6.689530677959511,13.866666666666667,15
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,4,Agent_1,219,124,0.5662100456621004,6.477490396546255,12.823529411764707,17
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,4,Agent_2,225,143,0.6355555555555555,6.84604079871007,14.933333333333334,15
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,4,Agent_6,202,136,0.6732673267326733,6.751822003108367,10.05,20
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,4,Agent_4,212,147,0.6933962264150944,6.908944468984045,11.105263157894736,19
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,4,Agent_5,226,146,0.6460176991150443,6.855518482466779,12.5,18
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,4,Agent_8,222,137,0.6171171171171171,6.787495542291469,13.0,17
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,4,Agent_7,212,140,0.660377358490566,6.758989516428287,11.722222222222221,18
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,4,Agent_3,229,138,0.6026200873362445,6.794956980813387,12.0,19
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,5,Agent_8,213,129,0.6056338028169014,6.6954890908777,10.095238095238095,21
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,5,Agent_3,218,139,0.6376146788990825,6.83151424250293,10.333333333333334,21
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,5,Agent_6,212,140,0.660377358490566,6.811801749270595,12.411764705882353,17
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,5,Agent_5,218,147,0.6743119266055045,6.890214845631969,11.421052631578947,19
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,5,Agent_7,215,155,0.7209302325581395,7.074732442522135,13.375,16
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,5,Agent_1,225,146,0.6488888888888888,6.841534111706391,16.0,14
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,5,Agent_2,226,131,0.5796460176991151,6.648579739234441,16.071428571428573,14
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,5,Agent_4,201,131,0.6517412935323383,6.764837032624417,9.523809523809524,21
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,6,Agent_3,229,141,0.6157205240174672,6.859388083097186,12.666666666666666,18
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,6,Agent_8,213,124,0.5821596244131455,6.595785696030978,14.133333333333333,15
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,6,Agent_4,211,124,0.5876777251184834,6.567665824960621,11.052631578947368,19
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,6,Agent_7,220,153,0.6954545454545454,6.9889971000937345,12.882352941176471,17
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,6,Agent_1,227,144,0.6343612334801763,6.813827908219224,16.142857142857142,14
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,6,Agent_6,211,139,0.6587677725118484,6.803475324926876,9.545454545454545,22
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,6,Agent_5,217,129,0.5944700460829493,6.744186458386842,12.705882352941176,17
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,6,Agent_2,215,135,0.627906976744186,6.769139473700023,15.285714285714286,14
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,7,Agent_4,210,134,0.638095238095238,6.749358463183931,9.5,22
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,7,Agent_7,218,144,0.6605504587155964,6.861477861657238,13.5625,16
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,7,Agent_8,209,121,0.5789473684210527,6.569472212473865,9.904761904761905,21
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,7,Agent_2,202,131,0.6485148514851485,6.764757710895069,11.823529411764707,17
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,7,Agent_1,215,156,0.7255813953488373,7.052542210274845,12.588235294117647,17
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,7,Agent_3,222,145,0.6531531531531531,6.921498271849374,12.277777777777779,18
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,7,Agent_6,215,131,0.6093023255813953,6.697088491824882,12.588235294117647,17
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,7,Agent_5,215,127,0.5906976744186047,6.617388827128289,12.588235294117647,17
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,8,Agent_5,219,144,0.6575342465753424,6.8916941534203575,12.11111111111111,18
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,8,Agent_1,210,139,0.6619047619047619,6.794895619115138,11.61111111111111,18
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,8,Agent_2,219,128,0.5844748858447488,6.676537005115499,12.823529411764707,17
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,8,Agent_8,215,130,0.6046511627906976,6.69674414800559,17.833333333333332,12
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,8,Agent_3,225,136,0.6044444444444445,6.7971486382323745,14.0,16
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,8,Agent_4,213,141,0.6619718309859155,6.827272002783872,10.095238095238095,21
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,8,Agent_7,223,141,0.6322869955156951,6.82578288530771,13.875,16
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,8,Agent_6,213,142,0.6666666666666666,6.910352929902187,14.133333333333333,15
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,9,Agent_6,215,133,0.6186046511627907,6.800148431174896,12.588235294117647,17
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,9,Agent_8,212,118,0.5566037735849056,6.599554285014224,9.173913043478262,23
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,9,Agent_2,209,134,0.6411483253588517,6.734567297561789,11.555555555555555,18
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,9,Agent_3,220,144,0.6545454545454545,6.890263419322872,11.526315789473685,19
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,9,Agent_7,225,151,0.6711111111111111,6.925482145291963,14.0,16
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,9,Agent_1,224,136,0.6071428571428571,6.738429964764884,12.38888888888889,18
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,9,Agent_4,222,138,0.6216216216216216,6.855484659092375,10.045454545454545,22
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,9,Agent_5,220,139,0.6318181818181818,6.813397398067604,14.6,15
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,10,Agent_5,232,136,0.5862068965517241,6.765040721463859,11.0,21
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,10,Agent_7,222,140,0.6306306306306306,6.874361364431761,13.8125,16
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,10,Agent_1,220,147,0.6681818181818182,6.9356671294989605,12.166666666666666,18
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,10,Agent_2,218,137,0.6284403669724771,6.791533565966892,12.055555555555555,18
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,10,Agent_8,218,138,0.6330275229357798,6.76734536067385,10.85,20
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,10,Agent_6,212,141,0.6650943396226415,6.859080464300331,10.55,20
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,10,Agent_3,213,136,0.6384976525821596,6.805538714130863,11.777777777777779,18
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,10,Agent_4,223,128,0.5739910313901345,6.682454344383972,12.333333333333334,18
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,1,Agent_6,205,127,0.6195121951219512,6.580579737161936,15.76923076923077,13
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,1,Agent_7,208,122,0.5865384615384616,6.413401963621583,13.866666666666667,15
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,1,Agent_1,206,129,0.6262135922330098,6.623221097864496,14.714285714285714,14
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,1,Agent_8,206,135,0.6553398058252428,6.794327197187289,12.875,16
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,1,Agent_5,195,121,0.6205128205128205,6.519725038342666,15.0,13
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,1,Agent_3,207,126,0.6086956521739131,6.582436537598918,15.923076923076923,13
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,1,Agent_4,212,144,0.6792452830188679,6.7941043992725945,14.133333333333333,15
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,1,Agent_2,196,114,0.5816326530612245,6.29759219652456,15.076923076923077,13
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,2,Agent_3,215,142,0.6604651162790698,6.701539836983725,16.46153846153846,13
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,2,Agent_6,205,127,0.6195121951219512,6.571008316428917,13.6,15
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,2,Agent_2,212,138,0.6509433962264151,6.68957542451859,13.1875,16
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,2,Agent_5,197,123,0.6243654822335025,6.499600728953057,15.076923076923077,13
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,2,Agent_8,198,138,0.696969696969697,6.796055845430524,17.90909090909091,11
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,2,Agent_1,212,129,0.6084905660377359,6.546238393934952,13.1875,16
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,2,Agent_7,210,122,0.580952380952381,6.494106504700396,13.0625,16
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,2,Agent_4,216,136,0.6296296296296297,6.69805643638538,11.31578947368421,19
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,3,Agent_8,214,141,0.6588785046728972,6.7734365401578005,14.2,15
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,3,Agent_7,217,129,0.5944700460829493,6.488503386072182,12.0,18
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,3,Agent_1,220,139,0.6318181818181818,6.803293677492495,15.642857142857142,14
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,3,Agent_4,204,125,0.6127450980392157,6.579935040791996,11.277777777777779,18
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,3,Agent_6,211,134,0.6350710900473934,6.6857065688157515,14.0,15
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,3,Agent_5,212,134,0.6320754716981132,6.772804548944419,11.105263157894736,19
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,3,Agent_3,218,133,0.6100917431192661,6.719067854512207,14.466666666666667,15
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,3,Agent_2,204,130,0.6372549019607843,6.6351847665116015,12.6875,16
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,4,Agent_7,207,128,0.6183574879227053,6.657396888575336,9.80952380952381,21
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,4,Agent_3,215,144,0.6697674418604651,6.826239782218787,12.588235294117647,17
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,4,Agent_5,216,142,0.6574074074074074,6.870925942119264,9.772727272727273,22
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,4,Agent_8,221,145,0.6561085972850679,6.8789710104939426,12.941176470588236,17
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,4,Agent_4,209,135,0.645933014354067,6.705581548805123,13.0,16
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,4,Agent_6,223,133,0.5964125560538116,6.7488074003576495,15.857142857142858,14
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,4,Agent_2,209,140,0.6698564593301436,6.742744415597596,10.947368421052632,19
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,4,Agent_1,223,142,0.6367713004484304,6.841691003596204,13.058823529411764,17
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,5,Agent_6,219,125,0.5707762557077626,6.59194799223724,9.909090909090908,22
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,5,Agent_1,222,128,0.5765765765765766,6.659472930830799,11.631578947368421,19
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,5,Agent_2,219,143,0.6529680365296804,6.808411820280964,12.823529411764707,17
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,5,Agent_3,224,141,0.6294642857142857,6.811557377298828,9.291666666666666,24
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,5,Agent_4,214,140,0.6542056074766355,6.78287570222901,14.2,15
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,5,Agent_8,210,138,0.6571428571428571,6.830070961724249,9.952380952380953,21
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,5,Agent_7,227,142,0.6255506607929515,6.800199785180455,15.066666666666666,15
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,5,Agent_5,221,139,0.6289592760180995,6.757188957675755,11.578947368421053,19
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,6,Agent_1,230,144,0.6260869565217392,6.831561936252617,17.615384615384617,13
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,6,Agent_7,222,134,0.6036036036036037,6.647584124371571,12.277777777777779,18
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,6,Agent_8,209,134,0.6411483253588517,6.774478495601483,13.866666666666667,15
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,6,Agent_2,211,132,0.6255924170616114,6.675955317803191,10.0,21
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,6,Agent_3,216,130,0.6018518518518519,6.633424900701913,12.647058823529411,17
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,6,Agent_4,217,129,0.5944700460829493,6.6313735280748,10.285714285714286,21
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,6,Agent_5,218,128,0.5871559633027523,6.680464761340452,12.764705882352942,17
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,6,Agent_6,223,136,0.6098654708520179,6.7603063192671575,13.058823529411764,17
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,7,Agent_4,215,131,0.6093023255813953,6.701743078371312,9.727272727272727,22
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,7,Agent_3,224,138,0.6160714285714286,6.754045461100967,11.15,20
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,7,Agent_1,223,140,0.6278026905829597,6.81826128888006,13.875,16
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,7,Agent_5,222,135,0.6081081081081081,6.803755184068213,12.277777777777779,18
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,7,Agent_6,223,130,0.5829596412556054,6.666079974633284,11.68421052631579,19
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,7,Agent_8,218,146,0.6697247706422018,6.876617265443116,11.421052631578947,19
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,7,Agent_2,213,145,0.6807511737089202,6.879446754735608,10.095238095238095,21
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,7,Agent_7,232,132,0.5689655172413793,6.6107642788169745,16.5,14
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,8,Agent_8,215,137,0.6372093023255814,6.7676939845298385,13.375,16
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,8,Agent_6,214,134,0.6261682242990654,6.799891229748285,11.210526315789474,19
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,8,Agent_3,215,132,0.6139534883720931,6.707924313426857,9.727272727272727,22
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,8,Agent_1,215,129,0.6,6.660213837006566,8.56,25
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,8,Agent_5,222,145,0.6531531531531531,6.9077803369051525,13.0,17
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,8,Agent_4,218,133,0.6100917431192661,6.757555742244145,12.055555555555555,18
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,8,Agent_7,206,119,0.5776699029126213,6.518698581839959,11.38888888888889,18
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,8,Agent_2,225,140,0.6222222222222222,6.733864945087799,11.789473684210526,19
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,9,Agent_4,229,128,0.5589519650655022,6.666376878463797,9.5,24
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,9,Agent_1,219,129,0.589041095890411,6.612055620029017,10.380952380952381,21
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,9,Agent_5,223,139,0.6233183856502242,6.837003193920791,12.333333333333334,18
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,9,Agent_3,218,137,0.6284403669724771,6.765847882897363,10.333333333333334,21
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,9,Agent_7,212,140,0.660377358490566,6.796438735990539,13.1875,16
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,9,Agent_8,213,153,0.7183098591549296,6.978598940081916,8.833333333333334,24
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,9,Agent_2,204,137,0.6715686274509803,6.841748322822473,10.68421052631579,19
