model,task_order,noise_condition,round,ttr_mean,ttr_std,ttr_count,entropy_bits_mean,entropy_bits_std,entropy_bits_count,mean_sentence_length_mean,mean_sentence_length_std,mean_sentence_length_count,n_tokens_mean,n_tokens_std,n_tokens_count
google/gemini-3-pro-preview,myth_game,no_noise,4,0.6146481170226299,0.030643710792183858,40,6.425586975185493,0.12810314079149793,40,16.07069264069264,1.6773338294734705,40,212.0,10.796485658032546,40
google/gemini-3-pro-preview,myth_game,no_noise,5,0.6132381652682016,0.024192318435505903,40,6.413095095870112,0.1312596525675984,40,15.948732933732932,1.5678596398623386,40,209.525,8.880943297091463,40
google/gemini-3-pro-preview,myth_game,no_noise,6,0.6173914683643813,0.027596077170318728,40,6.42306034966885,0.15526173082535516,40,15.8176715380208,1.686816385650944,40,211.5,11.091692432881514,40
google/gemini-3-pro-preview,myth_game,no_noise,7,0.6130914850405647,0.025308205616584055,40,6.417738464273856,0.144205108047197,40,15.948965201465203,1.6303704505839438,40,211.225,8.733922959152446,40
google/gemini-3-pro-preview,myth_game,no_noise,8,0.6199499604797284,0.02513884099976662,40,6.428066071339512,0.14427686702084092,40,15.867731539294038,1.4592656589457411,40,210.975,8.309671535364139,40
google/gemini-3-pro-preview,myth_game,no_noise,9,0.6230266103964995,0.026533107078808037,40,6.426162898966865,0.14138922572354215,40,15.810896256521255,1.5294859930022409,40,210.45,10.37736689096727,40
google/gemini-3-pro-preview,myth_game,no_noise,10,0.6188356090644155,0.025738732206228482,40,6.431840538865761,0.14415268597623698,40,16.2385221028971,1.570029626174685,40,213.45,11.213430591974324,40
google/gemini-3-pro-preview,myth_game,no_noise,11,0.6193724420090709,0.026755529333344297,40,6.4215043049031255,0.1541520930894003,40,15.99960409076218,1.9189009929009586,40,211.5,13.922864426767713,40
google/gemini-3-pro-preview,myth_game,no_noise,12,0.6174759825050858,0.02869910152242644,40,6.4125572342289985,0.1481607323460184,40,15.844582396769898,1.5415243223645252,40,211.1,12.895636312235068,40
google/gemini-3-pro-preview,myth_game,no_noise,13,0.6233602867843094,0.026753698215405082,40,6.426463456292223,0.14370896783311718,40,15.542962870462869,1.4743787953763587,40,209.85,10.460058341750324,40
google/gemini-3-pro-preview,myth_game,no_noise,14,0.6210280787427779,0.026663785220570096,40,6.415477067675839,0.13207693160432088,40,15.710032190032189,1.6625794449415636,40,209.55,9.865635774280802,40
google/gemini-3-pro-preview,myth_game,no_noise,15,0.6234988721045559,0.02686836986901118,40,6.419360576872215,0.14661769372818861,40,15.680778076090576,1.425992209189007,40,210.875,10.989942954985993,40
google/gemini-3.1-pro-preview,game_myth,noise,1,0.6624670056423039,0.03540899863172347,30,6.564515600591805,0.138691811531331,30,16.213691863691864,1.4608112296109474,30,200.06666666666666,3.9122560149403314,30
google/gemini-3.1-pro-preview,game_myth,noise,2,0.6658067567153494,0.026675183140405366,30,6.573807762938814,0.1043561847603137,30,17.654829799829802,1.6404916782397394,30,198.86666666666667,3.775906681098962,30
google/gemini-3.1-pro-preview,game_myth,noise,3,0.6726536276923885,0.024501595566680034,30,6.612314818198417,0.10068760209730514,30,18.020745550745552,1.8890516482349027,30,200.56666666666666,3.6073042120343723,30
google/gemini-3.1-pro-preview,game_myth,noise,4,0.6683998114343291,0.025682507008549273,30,6.589769180059454,0.09274353637536759,30,17.796100751100752,1.9143176263428296,30,201.16666666666666,3.2385962618280244,30
google/gemini-3.1-pro-preview,game_myth,noise,5,0.6724110492299133,0.028353897910821834,30,6.611201007305059,0.121294362624323,30,17.960282125282124,1.9547497272433738,30,202.9,4.23735441210587,30
google/gemini-3.1-pro-preview,game_myth,noise,6,0.6796413466367978,0.034359324250797456,30,6.623874411866575,0.15140100417320174,30,17.894581344581344,2.0270181550443205,30,202.3,3.611762393376242,30
google/gemini-3.1-pro-preview,game_myth,noise,7,0.685224924205328,0.03187200878301444,30,6.623298315178073,0.15718845882495397,30,17.835091575091575,1.739186403117883,30,201.76666666666668,3.380301285626655,30
google/gemini-3.1-pro-preview,game_myth,noise,8,0.6832238714459397,0.02913592825318063,30,6.6278745447432525,0.13468561844001004,30,18.022444777444775,2.275909417680832,30,203.0,4.3943537440204095,30
google/gemini-3.1-pro-preview,game_myth,noise,9,0.6890875012736769,0.02529325225369926,30,6.665748072028792,0.11477202171077631,30,17.711623931623933,2.0246603354071655,30,204.23333333333332,5.975140069536002,30
google/gemini-3.1-pro-preview,game_myth,noise,10,0.688690289498783,0.02714477842516668,30,6.653659089940722,0.13940518334809238,30,18.040339290339293,1.7270206313306848,30,202.43333333333334,3.597732363714613,30
google/gemini-3.1-pro-preview,game_myth,noise_informed,1,0.6626212551250332,0.020908721110946518,30,6.570703968505673,0.10925036632907319,30,16.312134532134532,1.670168267140803,30,198.7,3.544300913511328,30
google/gemini-3.1-pro-preview,game_myth,noise_informed,2,0.6481672385619877,0.024894941615222144,30,6.5091322448353095,0.11626672963671715,30,17.203892773892775,1.8691602814709072,30,198.83333333333334,3.6206622878002355,30
google/gemini-3.1-pro-preview,game_myth,noise_informed,3,0.6573636681493825,0.026751992041563154,30,6.532750105037336,0.12072715978658234,30,17.146211381211383,1.8896945416555615,30,200.4,5.392203823017594,30
google/gemini-3.1-pro-preview,game_myth,noise_informed,4,0.6604233545629113,0.02986028848243527,30,6.544606430513539,0.13236489573439222,30,17.001168831168833,1.8682991398746622,30,200.63333333333333,5.416980539093669,30
google/gemini-3.1-pro-preview,game_myth,noise_informed,5,0.675021616096503,0.029099436659213416,30,6.592301786269925,0.14428870828024443,30,17.284902874902873,1.5680417454561855,30,201.13333333333333,3.390995513814878,30
google/gemini-3.1-pro-preview,game_myth,noise_informed,6,0.6728675830592921,0.03309393209213686,30,6.585496322728854,0.1543456302858582,30,17.43028749028749,1.6747418096826667,30,202.6,5.0555534503805974,30
google/gemini-3.1-pro-preview,game_myth,noise_informed,7,0.6778837838208063,0.02608437941077273,30,6.6219472961013475,0.11825986066844996,30,17.35275446775447,1.3134077663188208,30,204.1,6.814538211389148,30
google/gemini-3.1-pro-preview,game_myth,noise_informed,8,0.6807386321090871,0.027391516329821126,30,6.607642927420263,0.1320639187336745,30,17.577072742072744,1.6037102015757625,30,202.06666666666666,4.09316784269907,30
google/gemini-3.1-pro-preview,game_myth,noise_informed,9,0.6809888193749649,0.02572173124798705,30,6.61695242191335,0.15515553339160912,30,17.616933436933436,1.606730915257754,30,204.03333333333333,6.9801854205849825,30
google/gemini-3.1-pro-preview,game_myth,noise_informed,10,0.6858843164966458,0.026285592942302562,30,6.632985234647661,0.15302646563727285,30,17.78219114219114,1.507625991185985,30,204.5,7.233780906752469,30
google/gemini-3.1-pro-preview,myth_game,noise,1,0.65278790636656,0.024662277538641815,30,6.535097176661299,0.11027895163372091,30,16.612878232878234,1.674154910658496,30,199.36666666666667,6.73377146634184,30
google/gemini-3.1-pro-preview,myth_game,noise,2,0.6516436725945413,0.029820721100787154,30,6.516841463107417,0.116556170840367,30,18.006556591556592,1.812260176875195,30,200.16666666666666,2.653343152526161,30
google/gemini-3.1-pro-preview,myth_game,noise,3,0.6634949355049404,0.027040775770808437,30,6.57174409689194,0.12477217299728167,30,17.737367262367265,2.3348135975369693,30,200.83333333333334,3.742425300047662,30
google/gemini-3.1-pro-preview,myth_game,noise,4,0.6623380370862658,0.02906059397928775,30,6.54185376318687,0.14680728403278165,30,18.162926702926704,1.912756536565822,30,200.46666666666667,4.297018479840634,30
google/gemini-3.1-pro-preview,myth_game,noise,5,0.6767957894627918,0.026567277748554483,30,6.60449141454377,0.10473471922296235,30,18.653883708883708,1.942098756283994,30,202.26666666666668,2.572176501335591,30
google/gemini-3.1-pro-preview,myth_game,noise,6,0.6679646817727518,0.029301174000808936,30,6.561918033513118,0.13147043456744806,30,18.41042476042476,1.9648186901505633,30,202.5,4.576928649440475,30
google/gemini-3.1-pro-preview,myth_game,noise,7,0.6721156609914314,0.024546537920251393,30,6.5782228539799865,0.12810096293572837,30,18.52102564102564,1.7342642426487977,30,203.0,4.948005519468392,30
google/gemini-3.1-pro-preview,myth_game,noise,8,0.6768657555508094,0.026192662460733727,30,6.590610567920679,0.13706125500284935,30,18.75639342139342,1.6046569163230935,30,202.7,5.344349255570525,30
google/gemini-3.1-pro-preview,myth_game,noise,9,0.6765025431644406,0.03171961990209339,30,6.588464516276644,0.16049306390895707,30,18.49752395752396,1.9208650225682413,30,203.0,4.3628525941888805,30
google/gemini-3.1-pro-preview,myth_game,noise,10,0.6832162569544148,0.02588007558786361,30,6.609479501803782,0.15609587074328815,30,18.61981028231028,2.3405429165258274,30,203.2,4.505934783800363,30
google/gemini-3.1-pro-preview,myth_game,noise_informed,1,0.6446130832724026,0.02867342081575647,30,6.485820145287126,0.11861518762809944,30,16.847657342657342,1.4534462894703464,30,199.43333333333334,4.057205878462405,30
google/gemini-3.1-pro-preview,myth_game,noise_informed,2,0.6509940818350691,0.026270365767046267,30,6.490994184494922,0.1270216045180994,30,17.609260184260183,1.680810452332114,30,199.36666666666667,4.004164498785395,30
